movie_id,neighbor_movie_id,similarity_score
1369,1246,0.2171945885116672
1369,2428,0.2134815869045134
1369,3033,0.21295885499998
9623,8963,0.2391304347826087
9623,11015,0.2293658554627822
9623,9268,0.22491172553012093
9623,138697,0.2247017658819415
9623,1642,0.22116293423234568
9623,4566,0.21296085048215074
9623,1777,0.2093814215973923
9623,10219,0.20851441405707474
9623,40807,0.20851441405707472
9623,15237,0.20646003475383345
10895,756,0.28288947493050187
10895,3170,0.2380952380952381
10895,9541,0.2150597223603682
10895,408,0.2117793624007553
10895,246403,0.2059714602177749
10895,2295,0.19599157740244455
10895,1687,0.1882483221340047
10895,642,0.18557687223952257
10895,290825,0.18442777839082936
10895,173,0.18401748249129446
10935,11778,0.3273268353539886
10935,36648,0.2700308624336609
10935,116149,0.23570226039551584
10935,30379,0.2314550249431379
10935,1537,0.23112508176051216
10935,9802,0.2294157338705618
10935,11162,0.22916666666666674
10935,9877,0.22916666666666674
10935,425,0.2223243229499719
10935,9647,0.21606040536255622
834,277,0.4703170810017724
834,12437,0.41239304942116134
834,52520,0.3636405261167026
834,18501,0.302407368379503
834,15092,0.29128763250176776
834,9042,0.2619047619047619
834,11208,0.25302403842552984
834,100241,0.24779731389167597
834,9509,0.23537827088100213
834,28665,0.23531040266750589
228066,5925,0.3073181485764296
228066,18712,0.26375218935831485
228066,18900,0.24845199749997662
228066,102382,0.24444444444444446
228066,57165,0.23570226039551584
228066,2575,0.22718473369882594
228066,8848,0.21744269101781405
228066,206647,0.21516574145596765
228066,177572,0.21081851067789198
228066,10219,0.21081851067789198
711,1956,0.32676160123280207
711,9802,0.30275025304343856
711,10611,0.23169450252912405
711,11583,0.2270626897825789
711,10139,0.2231053741265801
711,8698,0.22004401320440153
711,1430,0.2156655464068768
711,8009,0.215365246126974
711,116149,0.21384434262392826
711,5902,0.21295885499998
10468,8427,0.23199266800191015
10468,3050,0.1993779145116907
10468,27845,0.1760475392542646
10468,136795,0.17258978545253825
10468,1248,0.1656833739159028
10468,106,0.1640825308284734
10468,23706,0.15289415743128765
10468,1493,0.1511857892036909
10468,2288,0.1511857892036909
10468,11665,0.14638501094227999
10027,2110,0.3019405424385589
10027,10656,0.2964997266644405
10027,9992,0.29240888936535714
10027,2140,0.28941438070815306
10027,240832,0.28846153846153844
10027,287948,0.2666787612158108
10027,4108,0.25943726083138546
10027,10047,0.25
10027,26389,0.23772865552509823
10027,62835,0.23772865552509823
11812,796,0.2755375372095433
11812,37834,0.24397501823713333
11812,4234,0.2409813463559399
11812,76170,0.2353104026675059
11812,3558,0.2139802462554565
11812,8273,0.2119519516996487
11812,302699,0.21177936240075532
11812,2832,0.20044593143431835
11812,5176,0.19518001458970666
11812,296099,0.1904761904761905
37233,9576,0.3528211425363985
37233,606,0.3300547988028139
37233,179,0.3300547988028139
37233,9647,0.3079201435678004
37233,10215,0.30000000000000004
37233,12618,0.2997074597061421
37233,98,0.297112541083283
37233,1537,0.29439202887759497
37233,9802,0.2809757434745082
37233,17170,0.27406406388125953
37950,4257,0.20145574100634506
37950,157058,0.18953562637585883
37950,31908,0.18463723646899913
37950,38570,0.1599005372667078
37950,20468,0.15745916432444343
37950,18777,0.15512630699850577
37950,195589,0.13336626734231613
37950,328387,0.13193984914006274
37950,21311,0.1257389226923863
37950,192210,0.1256297269074015
27582,13363,0.2490291225458761
27582,14022,0.23869801881466574
27582,38665,0.2265461887154396
27582,127493,0.21177936240075532
27582,11586,0.2075242687882301
27582,227348,0.20459830184114203
27582,8814,0.20236218768597955
27582,807,0.19810145392326536
27582,12150,0.1979082783981174
27582,26791,0.19507682662870654
64688,187017,0.6791563658482757
64688,223702,0.3225049363378244
64688,42151,0.22893427324781504
64688,9900,0.22321091641661966
64688,9339,0.21585231477651132
64688,295886,0.18852560660029855
64688,32823,0.186370957476581
64688,14220,0.18065550087085797
64688,10384,0.17843660678658246
64688,44943,0.16757831697804318
509,508,0.43181818181818177
509,712,0.3111879571320709
509,18947,0.3106182624609683
509,634,0.23836564731139812
509,14022,0.23596995186213474
509,10445,0.23221018200641194
509,1779,0.22010219462003333
509,671,0.215365246126974
509,122906,0.21320071635561044
509,22825,0.21320071635561044
7443,533,0.5053526933457507
7443,66195,0.18907604749897633
7443,13053,0.18741229201639606
7443,77949,0.18428853505018536
7443,256740,0.17843660678658246
7443,13411,0.17310893582538456
7443,9900,0.1717007049358613
7443,590,0.16956156135971895
7443,40658,0.1682316462276133
7443,116613,0.1620216819770764
5966,16538,0.33398628857874635
5966,16155,0.32992608885242986
5966,8012,0.2797154638927579
5966,39451,0.2529822128134704
5966,10090,0.2512448876271439
5966,1850,0.2366823156015644
5966,4551,0.234254740499978
5966,7552,0.23190036174568118
5966,462,0.2273314464901578
5966,783,0.22360679774997896
11066,20337,0.3343239249178658
11066,9776,0.28721347895177635
11066,16096,0.28005601680560194
11066,12107,0.2592724864350674
11066,846,0.2311250817605121
11066,28121,0.22613350843332272
11066,11678,0.22360679774997896
11066,9991,0.22360679774997896
11066,11565,0.22116293423234568
11066,14271,0.220755392844174
136795,116149,0.2580462448093459
136795,15581,0.24310831916315756
136795,4995,0.24235385507522506
136795,334,0.24066495746038516
136795,16155,0.22788005272005635
136795,8051,0.217107906075582
136795,30379,0.21441232328599888
136795,1635,0.21441232328599888
136795,11004,0.21276595744680854
136795,14112,0.20756952180649912
8095,1687,0.2528902694294366
8095,11165,0.25
8095,51384,0.2175970699446223
8095,203,0.19968076595771794
8095,79120,0.19943100880436643
8095,62837,0.1979097737100941
8095,42345,0.1938287215142766
8095,10364,0.1918806447200494
8095,642,0.18131016690571056
8095,31535,0.18090680674665818
87826,9922,0.30914201116765594
87826,256961,0.3050695435482863
87826,14560,0.2977456670877068
87826,38317,0.2975357994295579
87826,2295,0.28284271247461895
87826,1273,0.2727723627949905
87826,1832,0.2726376271173233
87826,2292,0.2641352718976871
87826,17994,0.2618914004394621
87826,2293,0.2568915451961508
11560,2116,0.29887031841660683
11560,9678,0.2001978239850581
11560,23742,0.19062321291575587
11560,10591,0.18392019594868114
11560,11358,0.16878498775964426
11560,116149,0.1660194150305841
11560,1551,0.160930171455096
11560,16564,0.15743507142179688
11560,62837,0.15570941865504517
11560,2698,0.15370411138779597
25189,10269,0.43643578047198484
25189,10333,0.3546040716334877
25189,82687,0.21821789023599242
25189,55831,0.1666666666666667
25189,13066,0.16012815380508716
25189,13250,0.15214515486254615
25189,51995,0.14433756729740646
25189,177,0.12451456127293808
25189,254904,0.12309149097933275
25189,9515,0.12038585308576923
2637,8643,0.2638796982801255
2637,51942,0.24174688920761409
2637,9591,0.23961691914926153
2637,14022,0.23596995186213474
2637,122906,0.2345207879911715
2637,9809,0.2345207879911715
2637,12149,0.22996655275194997
2637,18947,0.2277867258047101
2637,12090,0.22227711223719357
2637,671,0.215365246126974
18480,496,0.7960843386873464
18480,76493,0.5948760803902002
18480,10527,0.2989224996269638
18480,322745,0.28571428571428564
18480,124606,0.27105237087157535
18480,82695,0.24093544077473367
18480,23531,0.23328473740792172
18480,241259,0.22842933895243972
18480,44826,0.21870444131992664
18480,30979,0.2142857142857143
709,708,0.392156862745098
709,11583,0.35239609324728294
709,699,0.32031106631923656
709,691,0.32031106631923656
709,671,0.3200640192064022
709,30379,0.3181045051401759
709,11778,0.31755367441497784
709,1858,0.31665024819056176
709,11202,0.3126300634313437
709,36643,0.30616181178848684
49730,215881,0.21073180760588117
49730,8966,0.16984155512168939
49730,18701,0.16984155512168939
49730,253261,0.15811388300841897
49730,9043,0.15779218606680068
49730,11870,0.15779218606680068
49730,64682,0.15430334996209194
49730,13027,0.1523179489612356
49730,54897,0.14907119849998599
49730,454,0.1478442541909146
2749,1598,0.17971268936194615
2749,20766,0.17407765595569785
2749,9388,0.17407765595569785
2749,72766,0.16566307331251645
2749,50875,0.1624591083221647
2749,586,0.16116459280507606
2749,11363,0.16116459280507606
2749,73,0.15836151649297917
2749,9819,0.15231794896123563
2749,20065,0.15075567228888181
9607,1637,0.20756952180649915
9607,9804,0.17213259316477408
9607,9208,0.1614429614050549
9607,19724,0.1614429614050549
9607,38757,0.1597524126056735
9607,2832,0.15975241260567347
9607,334527,0.15811388300841897
9607,82690,0.15811388300841894
9607,13053,0.15689290811054724
9607,6978,0.15348515337873014
1830,253626,0.3118724702341802
1830,72710,0.3086066999241839
1830,782,0.29554140233966275
1830,40769,0.2564112970341854
1830,79120,0.22728432252424743
1830,8224,0.199204768222399
1830,49787,0.19509974314292702
1830,48340,0.1835557745535881
1830,809,0.17857142857142858
1830,186,0.17732484140379767
79,9550,0.7056884781504146
79,259943,0.6146786318498239
79,1494,0.520265981714472
79,76758,0.3947710169758614
79,844,0.3373738848983159
79,44865,0.31716752370827334
79,220488,0.29830026960674655
79,146,0.2648204488514249
79,44555,0.24313226954193234
79,365222,0.2206837073761874
54054,20943,0.2990284090483534
54054,50348,0.25302403842552984
54054,834,0.23002185311411805
54054,293863,0.21213203435596426
54054,13551,0.2095290887308735
54054,1948,0.2095290887308735
54054,9042,0.20701966780270625
54054,11208,0.2
54054,9036,0.17895849739771974
54054,8090,0.17777777777777778
228967,109414,0.5826856325833837
228967,10189,0.5296199396711574
228967,223702,0.5190289256303791
228967,40805,0.44835883065424387
228967,325133,0.4460257750875393
228967,40807,0.4163331998932265
228967,8363,0.3732725086950016
228967,195589,0.3672793098117978
228967,82687,0.3026137663344012
228967,5925,0.2883483941000721
46528,27995,0.22390553775994956
46528,11658,0.2165966183467154
46528,41823,0.20483662259967567
46528,925,0.1914854215512676
46528,407887,0.18556740475630135
46528,146304,0.17407765595569785
46528,102899,0.17056057308448835
46528,300168,0.16960013132499205
46528,14538,0.16724840200141816
46528,1883,0.1670106642806712
27936,2841,0.6397673995925359
27936,157841,0.624940011886737
27936,194,0.48908348756353326
27936,73532,0.4041755963054844
27936,1997,0.40002768453475995
27936,40652,0.36915226887789415
27936,11876,0.3540800606164906
27936,12838,0.33692715147354757
27936,2395,0.32018647667408007
27936,10656,0.31701472973732925
65,2118,0.3651483716701108
65,1950,0.31433011119429655
65,11004,0.2609312292213769
65,34016,0.1797866299901979
65,10476,0.17777777777777778
65,82684,0.1721325931647741
65,134374,0.1669931442893732
65,18947,0.16381203115572032
65,39349,0.15555555555555556
65,13853,0.15385544379235033
280391,194,0.12104550653376046
280391,48217,0.08362420100070908
280391,5072,0.06661733875264914
280391,2011,0.06661733875264912
280391,184374,0.06537204504606134
280391,10353,0.05913123959890826
280391,342502,0.05847053462046861
280391,11687,0.055103876877798365
280391,14220,0.05264981264926564
280391,10956,0.050015632328035534
9476,9616,0.4909902530309829
9476,276907,0.37062465833055064
9476,109410,0.3668126156726501
9476,20662,0.2882999880625789
9476,2112,0.27888667551135854
9476,9509,0.2409060279148579
9476,42888,0.21622499104693418
9476,9922,0.2142857142857143
9476,24418,0.21398024625545647
9476,9455,0.21398024625545645
10610,76349,0.4404689360988537
10610,14392,0.325106606660501
10610,300168,0.3013818905575515
10610,290864,0.2907419023147902
10610,8584,0.2752345058324659
10610,365222,0.26856632724128343
10610,220488,0.2593026164520209
10610,12207,0.24538491975648347
10610,30596,0.22920042107430325
10610,277519,0.21475059163974353
745,2675,0.3579145664532706
745,9741,0.30618621784789724
745,7305,0.2797154638927579
745,8645,0.2366823156015644
745,331,0.2175970699446223
745,10329,0.21516574145596765
745,644,0.21408720964441885
745,764,0.21383430086192495
745,267935,0.19583736295016008
745,131631,0.19117977822546817
49527,72766,0.21452116007007208
49527,39514,0.21189672420660502
49527,11363,0.20869596778242053
49527,137094,0.20502256005068162
49527,20065,0.1952172023607576
49527,146216,0.18624807887188755
49527,41446,0.1704496542926783
49527,12509,0.16846772605706456
49527,16388,0.1679970134129754
49527,9290,0.16129556770910236
73937,14306,0.2773500981126145
73937,20337,0.2470831055537004
73937,82696,0.24419314525275213
73937,1499,0.2242242646654375
73937,9428,0.21052872564651198
73937,2610,0.19611613513818402
73937,2118,0.19611613513818402
73937,228161,0.1909639664105154
73937,12160,0.19088542889273333
73937,10776,0.18685673434682068
1885,783,0.33928571428571425
1885,11519,0.3291554911207376
1885,13053,0.31894646037225033
1885,771,0.28894279819853236
1885,11096,0.28797293181655403
1885,12920,0.28690229202651557
1885,9906,0.2813709275565483
1885,11212,0.27382077571623753
1885,479,0.2721655269759086
1885,10179,0.2721431292861225
168672,274479,0.47088160934801104
168672,82693,0.3810604065836329
168672,245916,0.26242441010441725
168672,1852,0.2532922144821772
168672,534,0.24795914953354392
168672,25248,0.23026564952925205
168672,1430,0.21892844799880407
168672,25113,0.21657404091210503
168672,7485,0.216574040912105
168672,62206,0.2103895814224009
18240,268920,0.2315917782932927
18240,13475,0.22691267417693456
18240,29076,0.2205271385679885
18240,9715,0.2187974872468418
18240,54138,0.2105379802666298
18240,10317,0.20837855928270652
18240,2642,0.20256711147285467
18240,23706,0.1979097737100941
18240,1493,0.19569842191603265
18240,2652,0.18338688097178615
10398,264656,0.2707874648199744
10398,51052,0.2193817272381392
10398,1961,0.21541010921383227
10398,374461,0.21488612374010144
10398,8053,0.20956487115397715
10398,8619,0.209358947339656
10398,33870,0.2088931871468374
10398,7305,0.20759971844307284
10398,17043,0.20396682409470152
10398,9583,0.20100756305184245
165,196,0.8114652078036266
165,105,0.531609533071195
165,5255,0.5101887144743907
165,2655,0.5004004806408974
165,686,0.4603684421896256
165,285783,0.4296689244236598
165,9374,0.38983327364178905
165,8358,0.34953103682127784
165,2310,0.34615384615384615
165,87502,0.32714432804381227
240832,9992,0.43001307259611354
240832,10656,0.3520934254140231
240832,192102,0.31069425495224695
240832,10047,0.3076923076923077
240832,287948,0.30477572710378376
240832,8681,0.2912758640177315
240832,10027,0.28846153846153844
240832,62835,0.2773500981126146
240832,18,0.25064020591380154
240832,10045,0.248069469178417
216015,109424,0.2614261205701794
216015,1538,0.24004801440480167
216015,534,0.2268161771816387
216015,1852,0.21063136593556733
216015,36648,0.20999097578833342
216015,11306,0.2032892781536815
216015,2359,0.1995716281431565
216015,16784,0.19839002137983244
216015,1819,0.19622937706955576
216015,9292,0.19606959042763455
12279,9488,0.9114074914990774
12279,14199,0.8508319756478696
12279,1428,0.8492660716241403
12279,10054,0.8330541797192351
12279,187,0.8195543959339959
12279,56288,0.8170859437368198
12279,9276,0.7909311489503134
12279,25132,0.7699416538777077
12279,106747,0.7489059452888542
12279,23631,0.7180491222126321
1645,1551,0.29887031841660683
1645,415,0.23816275411477048
1645,6950,0.2178551004751495
1645,414,0.21785510047514947
1645,1817,0.21700926997668546
1645,6478,0.2075242687882301
1645,137321,0.18506612725934962
1645,31582,0.18392019594868114
1645,9631,0.18392019594868114
1645,11247,0.18186515719212626
11007,9641,0.41447816915265373
11007,12096,0.3092082730095704
11007,9541,0.21766660205361194
11007,2294,0.20987627884261414
11007,246403,0.20846817513554894
11007,14578,0.202677836775256
11007,1832,0.20245779780388537
11007,48572,0.20161945963637795
11007,2295,0.19836731962683507
11007,8358,0.19681830757831292
193756,77866,0.33968311024337877
193756,98357,0.3304867113278891
193756,24055,0.3210289415620512
193756,39303,0.30488637358668236
193756,162396,0.29095718698132317
193756,15487,0.2721655269759087
193756,6479,0.2635231383473649
193756,953,0.2613541867446583
193756,136400,0.2608360150191666
193756,284536,0.2501851166488378
11287,11858,0.28618190351607126
11287,2280,0.25077841392315425
11287,11091,0.23249527748763854
11287,2989,0.2139788854864476
11287,59861,0.2023611646290882
11287,11978,0.18599622199011084
11287,15017,0.1771615786072478
11287,9591,0.17420142252373688
11287,1781,0.1726931567105382
11287,31915,0.16216216216216217
259693,138843,0.4321358157014429
259693,49018,0.26274692712269404
259693,125123,0.25048971643405976
259693,91586,0.2207515735136804
259693,41439,0.213540710879491
259693,5925,0.1867897929731142
259693,9623,0.18581403127845011
259693,9869,0.18190171877724973
259693,597,0.18027942617358558
259693,36811,0.17518714874213512
37799,1949,0.3881979835323783
37799,65754,0.3741916351883903
37799,210577,0.3336630399750968
37799,4547,0.3267826507127242
37799,4922,0.29887031841660683
37799,109424,0.27906976744186046
37799,4421,0.23262521394079747
37799,146238,0.2325581395348837
37799,6478,0.22827669566705314
37799,2830,0.2261919333169829
10184,38073,0.21821789023599236
10184,15647,0.21596710639534
10184,9541,0.18952451089472583
10184,7288,0.1865506268111591
10184,246403,0.18540496217739155
10184,2295,0.1837117307087383
10184,9667,0.17327582002091796
10184,23168,0.16997502591252123
10184,11093,0.16984155512168936
10184,290825,0.16903085094570328
4257,11918,0.45355736761107257
4257,37137,0.28635133062045465
4257,29015,0.2791452631195413
4257,84188,0.27500954910846337
4257,7874,0.24174688920761406
4257,127585,0.23904572186687878
4257,10117,0.23845524161913303
4257,20468,0.23262105259961777
4257,8007,0.22237479499833038
4257,10476,0.21912524504463887
4234,4233,0.40024936794580934
4234,4232,0.3531612070110083
4234,11460,0.2891776156271279
4234,10012,0.2825289656088067
4234,10577,0.25058312895083307
4234,5176,0.2469323991623974
4234,11812,0.2409813463559399
4234,41446,0.22726620572357106
4234,76170,0.21434647870329343
4234,11596,0.20570756884210742
196,165,0.8114652078036266
196,105,0.5818649565812178
196,5255,0.5006516358818929
196,2655,0.4910463758239914
196,686,0.45176266575807206
196,285783,0.42163702135578396
196,9374,0.38254602783800296
196,8358,0.34299717028501764
196,2310,0.3396831102433787
196,87502,0.3210289415620512
257091,12133,0.31506301890630223
257091,9718,0.24873416908154555
257091,10074,0.23935677693908455
257091,109443,0.23935677693908453
257091,8699,0.22271770159368703
257091,9955,0.22271770159368703
257091,10071,0.20211302086361083
257091,9429,0.19364916731037088
257091,13260,0.18761969359661412
257091,14256,0.18761969359661412
6114,78381,0.4330127018922194
6114,28,0.4085285845514417
6114,240,0.3996526269427267
6114,592,0.3879400887222292
6114,242,0.3833333333333333
6114,2148,0.3202563076101743
6114,153,0.31666666666666665
6114,9686,0.3149703941743561
6114,227,0.31180478223116187
6114,238,0.3086066999241839
24803,9489,0.33704692393021135
24803,10783,0.23935677693908455
24803,222936,0.19153271942071845
24803,10385,0.19117977822546817
24803,109424,0.1760901812651248
24803,73935,0.17588161767036214
24803,14359,0.17025130615174972
24803,639,0.16632478596477893
24803,84892,0.15870276356818463
24803,34941,0.158113883008419
109410,9476,0.3668126156726501
109410,2112,0.31826402508622087
109410,9616,0.3112864031823452
109410,276907,0.2326252139407975
109410,106,0.1903297204970161
109410,11888,0.18604651162790697
109410,20662,0.1850661272593496
109410,11644,0.18179036173052482
109410,2067,0.18179036173052482
109410,11212,0.17987750016531517
1213,2289,0.5437149461664321
1213,409,0.26667876121581074
1213,131631,0.23878346647045967
1213,44754,0.21147746721890678
1213,179,0.20227834851568371
1213,6538,0.19418390934515434
1213,13155,0.18815445225159544
1213,131634,0.1840186845246444
1213,4566,0.1820892601823074
1213,8272,0.18014417303072305
100042,2123,0.7439024390243902
100042,8467,0.7259500563541251
100042,544,0.7144882623443112
100042,1792,0.7073170731707317
100042,48988,0.6995518724867025
100042,9889,0.6951219512195121
100042,12610,0.6311687442672026
100042,76489,0.5902813361009552
100042,11431,0.34019714654514044
100042,11543,0.33681299692123706
9036,16232,0.2275747818408781
9036,7450,0.22514075697341696
9036,4464,0.21828206253269966
9036,9444,0.21404317236952233
9036,11648,0.2111001654603745
9036,28665,0.20922631238637657
9036,9425,0.2062571618313475
9036,9671,0.20498001542269692
9036,8645,0.2045239970259654
9036,11688,0.2045239970259654
257211,6964,0.2681695240272863
257211,1581,0.24273401821882049
257211,17711,0.23657281649063716
257211,22897,0.23602117729459796
257211,586,0.21441232328599888
257211,1598,0.21252319110217674
257211,23631,0.21069387660806993
257211,10765,0.2062842492517587
257211,10054,0.19790977371009413
257211,1428,0.19355957712870311
323675,168530,0.5455954715763787
323675,10426,0.337882975100225
323675,10471,0.33193249937343794
323675,10634,0.28321163061769433
323675,74510,0.2362497692874473
323675,25186,0.2265461887154396
323675,67660,0.2170092699766855
323675,19848,0.21566554640687682
323675,13950,0.1849316803638273
323675,11637,0.1742840803801196
9361,9008,0.40747728261714977
9361,11322,0.40382270401789383
9361,8489,0.3777415508588948
9361,201088,0.3496629104486151
9361,1538,0.3269835454479486
9361,25248,0.3037906537070183
9361,1430,0.28142744024813227
9361,9292,0.2723147650893201
9361,1779,0.2673939106929519
9361,70435,0.2575510574037919
1677,119283,0.3071475584169756
1677,9702,0.2899103782969038
1677,11983,0.24849460996877468
1677,39845,0.2295649473717813
1677,66125,0.18032487743269374
1677,261,0.17660643936260018
1677,402515,0.1682316462276133
1677,37165,0.16566307331251645
1677,102382,0.16381203115572032
1677,45226,0.15807356326200073
187,9488,0.8536058825461499
187,14199,0.8459705186476966
187,1428,0.8340576562282991
187,12279,0.8195543959339959
187,10054,0.806165208719652
187,106747,0.7732834973388719
187,25132,0.7683760704982201
187,9276,0.764855147553529
187,189,0.7617500626155124
187,56288,0.7613470892069546
7461,10199,0.13623731522826651
7461,9029,0.12056070554260304
7461,14869,0.11918282365569904
7461,22556,0.11858541225631422
7461,1573,0.11656310103003922
7461,25379,0.11504474832710557
7461,294550,0.11180339887498948
7461,14271,0.10471347707292389
7461,57165,0.1
7461,10871,0.1
16538,16155,0.40106206625703483
16538,5966,0.33398628857874635
16538,8337,0.280056016805602
16538,13053,0.27789338971675
16538,10890,0.27789338971674993
16538,39451,0.2772413120334688
16538,11519,0.27169424432452977
16538,9671,0.26778477080183133
16538,783,0.26255251575525185
16538,11644,0.25966027923484003
9889,1792,0.7073170731707317
9889,2123,0.7073170731707317
9889,100042,0.6951219512195121
9889,8467,0.686352780552991
9889,544,0.6668557115213571
9889,48988,0.6335564128181456
9889,12610,0.5710574352893737
9889,76489,0.5607672692959075
9889,11543,0.4041755963054845
9889,14578,0.32245846375500836
820,6106,0.5016338844932093
820,10858,0.4308294733275792
820,2604,0.42749098003548086
820,9563,0.4040950971038548
820,792,0.39058328343225346
820,1966,0.3604920469572501
820,10673,0.3595159254890833
820,10132,0.34899122022605644
820,10537,0.3441236008058427
820,215918,0.30912464160316616
11565,38322,0.45873171092556453
11565,9600,0.4177522091055418
11565,20337,0.36401260415463205
11565,28121,0.26673253468463226
11565,11411,0.24342691303876993
11565,12589,0.22116293423234573
11565,11066,0.22116293423234568
11565,39303,0.20646003475383345
11565,8970,0.1993779145116907
11565,203,0.19529164171612673
6073,18487,0.23414645289542352
6073,44896,0.23036964956043252
6073,8963,0.21526419295572297
6073,12160,0.21486752129677
6073,8012,0.21073180760588117
6073,671,0.20857039859669468
6073,16323,0.19564639521780738
6073,3034,0.19529164171612673
6073,69,0.19509974314292702
6073,5902,0.1934603333626698
16996,26367,0.23904572186687875
16996,15670,0.23890473351968816
16996,10022,0.23836564731139812
16996,10603,0.20981358185407062
16996,2976,0.19518001458970666
16996,103370,0.19462473604038072
16996,175555,0.18685232967091492
16996,9641,0.18650096164806276
16996,10071,0.17712297710801905
16996,109431,0.175
193610,10024,0.2626128657194451
193610,11036,0.19822791512600965
193610,1491,0.16609095970747995
193610,10549,0.15450786078738143
193610,75612,0.14888750009563953
193610,11170,0.14680505487867584
193610,156022,0.14629795472825122
193610,89492,0.14159136794714974
193610,1903,0.14149998919097345
193610,9890,0.1399731277389636
19912,55779,0.29230093776863714
19912,291081,0.2227384185558818
19912,15670,0.209472896222554
19912,41513,0.20806631666082195
19912,985,0.20286367533551647
19912,26367,0.20173664619648224
19912,50647,0.19525441139613994
19912,294600,0.19062321291575585
19912,837,0.1867718419094071
19912,20468,0.18582615562066462
296098,857,0.3878358759406698
296098,5516,0.36299408518921217
296098,644,0.3623157839133251
296098,72976,0.3530090432487313
296098,267935,0.3411211461689767
296098,640,0.33665016461206926
296098,12573,0.3356585566713094
296098,424,0.32659863237109044
296098,86829,0.32499999999999996
296098,6977,0.32141217326661253
8007,12589,0.3466876226407682
8007,1955,0.269069117598525
8007,1091,0.2666787612158108
8007,9906,0.2549249642552304
8007,1781,0.25492496425523037
8007,10200,0.24019223070763074
8007,37233,0.23533936216582085
8007,10357,0.23533936216582085
8007,440,0.23302069121418523
8007,704,0.22996655275195
32823,9870,0.3678403918973623
32823,72207,0.34815531191139565
32823,20829,0.28459046986360964
32823,89492,0.2758802939230217
32823,4964,0.2683711001116924
32823,187017,0.26189246330824856
32823,64328,0.21661214442955296
32823,38745,0.21189672420660502
32823,86304,0.20695933859617893
32823,64688,0.186370957476581
4380,783,0.2422406975624772
4380,73247,0.2412090756622109
4380,13994,0.23693955110363696
4380,10786,0.23281009858985946
4380,8469,0.2171945885116672
4380,11644,0.2171945885116672
4380,11519,0.21693045781865622
4380,9782,0.21516574145596765
4380,49017,0.21081851067789198
4380,578,0.2067245576486808
11551,2295,0.28507865803991933
11551,8488,0.2836832573067901
11551,2292,0.28286228839688177
11551,9342,0.28088828020593787
11551,1402,0.27297434161777523
11551,246403,0.26482044885142486
11551,9541,0.26468888905891474
11551,57201,0.25896619868911863
11551,290825,0.2581988897471611
11551,10358,0.2568347534004199
10336,8367,0.22416326513328616
10336,30379,0.22416326513328616
10336,11583,0.22218821989286364
10336,110683,0.22026447615240013
10336,425,0.21354071087949103
10336,9292,0.20930232558139533
10336,142061,0.2075242687882301
10336,771,0.20562903028816623
10336,1635,0.20378478648480558
10336,9802,0.2019892908116942
11362,94352,0.2272843225242474
11362,411,0.21650635094610965
11362,13785,0.20890725544918332
11362,18357,0.19802950859533486
11362,75780,0.1980295085953348
11362,10448,0.19611613513818402
11362,8618,0.19425717247145283
11362,8367,0.18898223650461363
11362,77950,0.18446619684315546
11362,42497,0.17928429140015903
50348,157544,0.2957602408756385
50348,13551,0.2650794809915339
50348,11208,0.25302403842552984
50348,54054,0.25302403842552984
50348,11778,0.25272513219191517
50348,30379,0.24743582965269678
50348,26899,0.241522945769824
50348,2698,0.23328473740792172
50348,9647,0.2309782890611944
50348,10075,0.227507877596645
48138,11780,0.17712297710801905
48138,4929,0.17712297710801905
48138,21208,0.175
48138,8834,0.1597524126056735
48138,106,0.15348515337873014
48138,10066,0.15061601901917732
48138,860,0.14638501094227999
48138,1452,0.14532958974404492
48138,184315,0.14467284665112362
48138,225574,0.14301938838683886
1124,49026,0.6326266278117372
1124,155,0.6218706970438532
1124,157336,0.5424508028966483
1124,77,0.5270462766947299
1124,27205,0.5048252022715237
1124,272,0.46188021535170065
1124,49521,0.4296689244236598
1124,157353,0.3024291894545669
1124,209112,0.24224069756247724
1124,16448,0.23904572186687872
227159,51540,0.6459735337763902
227159,296099,0.24247669279757295
227159,4349,0.20587905489225483
227159,6478,0.19440394783993475
227159,41210,0.17829649164382366
227159,50546,0.16850509274845385
227159,86304,0.16809954440415775
227159,11544,0.1632858775716735
227159,124459,0.1600320096032011
227159,7278,0.15947323018612516
68179,10982,0.21518099008229025
68179,70868,0.16810223724982593
68179,75,0.1600320096032011
68179,37786,0.15512630699850571
68179,29122,0.15339299776947407
68179,6877,0.151247535495505
68179,1116,0.151247535495505
68179,14271,0.1483773024199086
68179,10984,0.14777011582226215
68179,241254,0.14777011582226215
1579,197,0.4281173407817136
1579,615,0.38181818181818183
1579,30141,0.30151134457776363
1579,15644,0.27535804017703097
1579,12535,0.27136021011998723
1579,957,0.25604096983302216
1579,10156,0.24896479886598458
1579,11888,0.24675483634579948
1579,12201,0.22110831935702666
1579,13508,0.21622499104693416
708,700,0.4644203640128239
708,709,0.392156862745098
708,707,0.3799802978286741
708,668,0.35887028128263665
708,698,0.354860431614918
708,783,0.3500700210070025
708,710,0.34570865256115435
708,699,0.34166513740718574
708,691,0.3203110663192365
708,11519,0.30565602486509597
34851,23631,0.321941426257721
34851,56288,0.3031316972291134
34851,106747,0.30126303377214436
34851,25132,0.27378544840951163
34851,12589,0.26687249808205815
34851,9906,0.26031256272556375
34851,440,0.25624885305538925
34851,1428,0.24733156272730836
34851,9982,0.24212399923954658
